Sensor 0,Sensor 1,Sensor 2,Sensor 3,Time
6,-2,-2,-1,0.065884113
0,-2,6,-2,0.008045673
0,-2,12,-2,0.008045673
0,-3,21,-2,0.008045673
0,-2,31,-2,0.017859936
0,-2,36,-2,0.017859936
0,-2,25,-2,0.017859936
0,-2,24,-1,0.017859936
0,-3,33,-2,0.017859936
0,-3,34,-2,0.027840376
0,-2,36,-2,0.027840376
0,-2,31,-2,0.027840376
1,-2,31,-2,0.027840376
1,-2,38,-2,0.027840376
0,-2,43,-2,0.027840376
1,-2,45,-2,0.027840376
1,-2,43,-2,0.037835598
4,-2,49,-2,0.037835598
7,-2,50,-2,0.037835598
12,-3,42,-2,0.037835598
18,-3,36,-2,0.037835598
24,-2,31,-1,0.037835598
32,-2,27,-2,0.037835598
43,-2,16,-2,0.047829866
54,-2,8,-2,0.047829866
58,-3,4,-2,0.047829866
55,-2,-1,-2,0.047829866
57,-2,-2,-2,0.047829866
60,-2,-2,-2,0.047829866
66,-2,-3,-2,0.047829866
67,-2,-3,-2,0.057826519
64,-2,-2,-2,0.057826519
60,-2,-2,-2,0.057826519
59,-2,-3,-2,0.057826519
59,-2,-3,-2,0.057826519
55,-3,-2,-2,0.057826519
49,-2,-2,-2,0.057826519
40,-2,-3,-2,0.067819118
31,-2,-2,-1,0.067819118
25,-2,-3,-2,0.067819118
16,-2,-2,-2,0.067819118
6,-2,-2,-3,0.067819118
6,-2,-2,-2,0.067819118
0,-3,6,-2,0.006092548
0,-2,11,-3,0.006092548
0,-2,18,-2,0.006092548
0,-2,29,-2,0.015879393
-1,-2,34,-2,0.015879393
0,-2,35,-2,0.015879393
0,-2,40,-2,0.015879393
1,-2,54,-2,0.015879393
0,-3,49,-2,0.025900364
0,-2,48,-2,0.027700901
0,-2,41,-2,0.030726671
0,-2,37,-2,0.031718731
1,-3,47,-2,0.032716513
1,-3,57,-2,0.034712315
1,-3,51,-2,0.035708189
5,-2,49,-2,0.037703276
10,-2,51,-1,0.038826942
15,-2,48,-2,0.038826942
22,-2,39,-2,0.038826942
32,-2,35,-2,0.038826942
47,-3,24,-2,0.038826942
63,-2,11,-2,0.038826942
70,-2,8,-2,0.038826942
67,-2,0,-2,0.048851252
62,-2,-2,-1,0.048851252
69,-3,-2,-2,0.048851252
76,-3,-2,-2,0.048851252
78,-2,-2,-2,0.048851252
70,-2,-2,-1,0.048851252
54,-2,-2,-1,0.048851252
41,-2,-2,-1,0.058845758
38,-3,-2,-2,0.058845758
34,-2,-3,-2,0.058845758
26,-2,-3,-2,0.058845758
22,-2,-3,-2,0.058845758
15,-2,-2,-2,0.058845758
9,-3,-2,-2,0.058845758
6,-3,-3,-2,0.068840027
1,-2,6,-2,0.001149178
0,-2,7,-2,0.001149178
1,-2,12,-2,0.001149178
1,-2,18,-2,0.001149178
0,-2,28,-2,0.011053801
0,-2,38,-2,0.011053801
0,-2,46,-1,0.011053801
1,-3,44,-2,0.011053801
0,-3,44,-2,0.011053801
0,-2,33,-2,0.021034002
0,-2,36,-2,0.021034002
1,-2,43,-2,0.021034002
1,-2,47,-2,0.021034002
2,-3,48,-2,0.021034002
6,-3,47,-2,0.021034002
10,-2,39,-1,0.021034002
18,-2,26,-2,0.031029463
26,-2,22,-2,0.031029463
40,-2,14,-2,0.031029463
54,-2,7,-2,0.031029463
63,-2,2,-2,0.031029463
65,-3,-2,-2,0.031029463
68,-3,-2,-2,0.031029463
70,-2,-2,-1,0.041024685
70,-2,-2,-2,0.041024685
69,-3,-2,-1,0.041024685
58,-1,-3,-1,0.041024685
52,-2,-3,-2,0.041024685
46,-2,-2,-2,0.041024685
40,-2,-2,-2,0.041024685
35,-2,-2,-2,0.041024685
34,-1,-3,-2,0.051018953
31,-2,-3,-2,0.051018953
27,-3,-2,-2,0.051018953
18,-2,-2,-2,0.051018953
10,-2,-3,-2,0.051018953
9,-2,-2,-2,0.051018953
12,-3,-2,-2,0.061012745
7,-2,-2,-2,0.061012745
0,-2,6,-2,0.000524521
0,-2,11,-2,0.000524521
0,-2,19,-2,0.000524521
0,-2,25,-2,0.010308027
0,-3,21,-2,0.010308027
0,-3,18,-2,0.010308027
0,-2,30,-2,0.010308027
0,-2,28,-1,0.010308027
1,-2,27,-2,0.010308027
1,-2,24,-2,0.020301104
0,-3,23,-2,0.020301104
0,-3,29,-2,0.020301104
0,-2,37,-2,0.020301104
1,-2,42,-2,0.020301104
1,-3,50,-2,0.020301104
1,-3,52,-2,0.020301104
3,-2,56,-2,0.030703068
4,-2,62,-1,0.031700611
8,-1,67,-1,0.033695459
12,-2,67,-2,0.034692526
17,-2,53,-2,0.036687136
25,-2,32,-1,0.037683964
32,-2,30,-1,0.039679527
44,-2,29,-2,0.040676117
59,-2,19,-2,0.041672945
69,-2,13,-2,0.043667316
73,-2,6,-2,0.044665813
69,-3,-1,-2,0.046659708
67,-2,-2,-1,0.047657013
72,-2,-2,-2,0.049652576
77,-2,-2,-2,0.050648928
80,-2,-3,-2,0.052644014
81,-2,-2,-1,0.053642988
78,-2,-3,-2,0.055635929
75,-2,-3,-2,0.056632996
70,-3,-2,-2,0.057631254
66,-2,-2,-2,0.059626102
60,-2,-3,-1,0.060622215
52,-2,-2,-2,0.06261754
44,-3,-2,-2,0.063615084
39,-2,-2,-2,0.065609694
33,-2,-3,-2,0.066681147
28,-2,-3,-2,0.066681147
23,-2,-2,-2,0.066681147
13,-2,-2,-2,0.066681147
6,-2,-2,-2,0.066681147
7,-3,-2,-2,0.066681147
6,-2,-2,-2,0.066681147
0,-2,6,-2,0.00385952
0,-2,11,-2,0.006808758
0,-2,18,-1,0.008846045
0,-2,18,-1,0.010838985
0,-3,19,-2,0.013830662
0,-2,29,-2,0.015825748
0,-2,38,-2,0.017820597
0,-3,44,-2,0.019795895
1,-3,46,-2,0.021796703
0,-3,54,-2,0.022796631
1,-2,57,-2,0.023791313
0,-2,60,-2,0.025786638
0,-2,67,-1,0.026783705
1,-2,73,-2,0.028781891
1,-2,79,-2,0.029776335
1,-2,73,-1,0.030772924
4,-2,66,-2,0.032771587
7,-2,68,-2,0.033762455
12,-2,66,-1,0.035759687
18,-2,61,-2,0.036860704
26,-2,51,-2,0.036860704
36,-2,42,-2,0.036860704
50,-2,38,-2,0.036860704
68,-2,24,-1,0.036860704
83,-2,17,-2,0.036860704
94,-2,12,-2,0.036860704
97,-2,3,-2,0.04687047
90,-2,-1,-2,0.04687047
90,-2,-2,-2,0.04687047
91,-3,-2,-2,0.04687047
90,-3,-2,-2,0.04687047
89,-2,-3,-1,0.04687047
82,-2,-3,-2,0.04687047
69,-2,-2,-2,0.056864977
56,-2,-2,-2,0.056864977
48,-2,-3,-2,0.056864977
37,-2,-2,-2,0.056864977
30,-2,-3,-2,0.056864977
27,-2,-2,-1,0.056864977
23,-2,-2,-2,0.056864977
17,-3,-2,-2,0.066859722
10,-2,-3,-2,0.066859722
0,-2,6,-2,0.00364089
0,-2,7,-2,0.006631851
0,-2,8,-2,0.00862813
0,-2,13,-2,0.011618137
0,-2,16,-2,0.013613701
0,-2,22,-1,0.015609026
0,-2,35,-2,0.017602682
0,-2,50,-2,0.01959753
0,-2,61,-2,0.02269125
0,-2,62,-2,0.02269125
0,-3,64,-2,0.02269125
1,-2,60,-1,0.02269125
0,-2,60,-2,0.02269125
1,-2,67,-2,0.02269125
1,-2,76,-2,0.02269125
1,-2,83,-2,0.032686234
2,-3,60,-2,0.032686234
8,-3,36,-2,0.032686234
12,-2,36,-2,0.032686234
16,-2,40,-2,0.032686234
20,-2,47,-3,0.032686234
26,-2,43,-2,0.032686234
37,-2,33,-2,0.042680979
53,-2,16,-2,0.042680979
68,-2,12,-2,0.042680979
76,-3,9,-2,0.042680979
71,-2,1,-1,0.042680979
65,-2,-1,-2,0.042680979
73,-2,-2,-2,0.042680979
78,-2,-2,-2,0.05267477
80,-2,-2,-2,0.05267477
75,-2,-2,-2,0.05267477
61,-3,-2,-2,0.05267477
50,-3,-2,-2,0.05267477
32,-2,-2,-2,0.05267477
33,-3,-2,-2,0.05267477
32,-2,-2,-3,0.062669516
26,-2,-2,-2,0.062669516
19,-2,-2,-2,0.062669516
12,-2,-3,-2,0.062669516
0,-3,6,-2,0.012522936
0,-2,12,-2,0.01554656
0,-2,12,-2,0.017550945
0,-2,16,-2,0.019534826
1,-2,25,-2,0.021529198
0,-3,20,-2,0.023523569
0,-2,20,-2,0.025521994
0,-3,16,-2,0.026509523
1,-2,17,-2,0.027511835
0,-2,21,-1,0.02850914
1,-3,22,-2,0.030503273
0,-3,24,-2,0.032495499
2,-2,26,-2,0.033495188
4,-2,31,-2,0.035461426
8,-2,32,-1,0.036487341
13,-2,31,-2,0.038482666
18,-2,24,-2,0.039479733
25,-3,20,-1,0.041474819
36,-3,11,-2,0.04247117
44,-3,7,-2,0.043468714
47,-2,4,-2,0.0454669
41,-2,-2,-2,0.046461582
47,-2,-2,-2,0.048455954
51,-2,-2,-1,0.049454689
57,-2,-2,-2,0.050503016
54,-2,-2,-2,0.050503016
40,-2,-2,-2,0.050503016
34,-2,-2,-2,0.050503016
32,-2,-2,-1,0.050503016
30,-3,-2,-2,0.050503016
29,-3,-2,-2,0.050503016
28,-2,-2,-2,0.060527325
24,-2,-2,-2,0.060527325
22,-3,-2,-2,0.060527325
17,-3,-2,-2,0.060527325
9,-3,-2,-2,0.060527325
7,-2,-2,-2,0.060527325
6,-2,-2,-2,0.060527325
0,-2,6,-2,0.004892826
0,-2,9,-1,0.004892826
0,-2,11,-2,0.004892826
0,-2,14,-2,0.004892826
0,-2,19,-2,0.004892826
1,-2,34,-2,0.004892826
0,-2,40,-2,0.016211748
0,-3,15,-2,0.018235445
0,-2,8,-2,0.019232512
1,-3,9,-2,0.02122736
0,-2,12,-2,0.022227049
1,-2,17,-1,0.024220467
1,-2,22,-1,0.025220871
1,-2,25,-1,0.026213646
3,-2,29,-1,0.028210163
7,-3,37,-2,0.029206038
10,-2,40,-2,0.031200647
17,-2,37,-2,0.032197714
25,-2,30,-2,0.034193039
35,-2,25,-2,0.035190105
51,-3,8,-2,0.037184477
61,-2,5,-2,0.038182259
62,-2,1,-1,0.040178299
58,-2,-2,-1,0.041176081
62,-2,-2,-2,0.042174578
61,-2,-2,-2,0.044166088
50,-3,-2,-2,0.04516387
38,-2,-3,-2,0.047157526
31,-2,-3,-2,0.048155546
27,-2,-2,-2,0.049149752
24,-3,-2,-2,0.051147223
22,-2,-2,-2,0.053113222
19,-2,-2,-2,0.05414176
12,-2,-3,-2,0.055136442
7,-3,-2,-2,0.0562222
6,-2,-2,-2,0.0562222
7,-2,-2,-2,0.0562222
0,-2,6,-2,0.007453203
0,-2,10,-2,0.007453203
1,-3,11,-2,0.007453203
0,-2,8,-2,0.017269611
0,-2,10,-2,0.017269611
0,-2,16,-2,0.017269611
0,-2,23,-2,0.017269611
0,-3,19,-2,0.017269611
0,-2,20,-2,0.017269611
1,-2,19,-1,0.017269611
0,-2,22,-2,0.027222157
1,-2,27,-2,0.027222157
0,-2,33,-2,0.027222157
1,-2,38,-2,0.027222157
1,-2,43,-2,0.027222157
3,-2,48,-2,0.027222157
6,-2,51,-2,0.027222157
10,-2,48,-1,0.037241697
16,-3,41,-2,0.037241697
23,-2,31,-2,0.037241697
33,-2,27,-1,0.037241697
48,-2,15,-1,0.037241697
60,-2,10,-2,0.037241697
65,-2,3,-1,0.047234535
57,-2,-2,-2,0.047234535
51,-2,-2,-2,0.047234535
46,-3,-2,-2,0.047234535
38,-2,-3,-1,0.047234535
28,-2,-3,-1,0.057230473
23,-2,-3,-2,0.057230473
20,-2,-2,-2,0.057230473
17,-2,-2,-2,0.057230473
16,-2,-3,-2,0.057230473
16,-3,-2,-1,0.057230473
15,-2,-2,-2,0.057230473
13,-2,-2,-2,0.067200661
11,-3,-2,-2,0.067200661
8,-2,-2,-2,0.067200661
6,-2,-2,-2,0.067200661
0,-3,6,-2,0.002646208
0,-2,11,-2,0.002646208
0,-2,20,-2,0.002646208
1,-2,28,-2,0.012423277
0,-2,36,-2,0.012423277
0,-2,43,-2,0.012423277
0,-1,41,-2,0.012423277
0,-2,40,-2,0.012423277
0,-2,56,-2,0.022416115
1,-2,69,-2,0.022416115
0,-2,72,-2,0.022416115
0,-2,74,-2,0.022416115
1,-2,75,-1,0.022416115
0,-2,68,-1,0.032409668
1,-2,70,-2,0.032409668
1,-2,77,-2,0.032409668
1,-3,84,-2,0.032409668
1,-2,87,-2,0.032409668
3,-2,69,-2,0.032409668
7,-2,63,-1,0.042405367
12,-3,63,-1,0.042405367
16,-2,63,-2,0.042405367
22,-2,64,-2,0.042405367
28,-2,64,-2,0.042405367
36,-3,63,-2,0.042405367
44,-2,62,-2,0.042405367
54,-2,60,-2,0.052399635
62,-2,54,-2,0.052399635
72,-2,39,-1,0.052399635
85,-2,16,-2,0.052399635
100,-2,12,-1,0.052399635
114,-2,10,-2,0.052399635
124,-2,8,-2,0.052399635
130,-2,3,-2,0.052399635
130,-2,-1,-2,0.062394142
125,-3,-1,-2,0.062394142
123,-2,-1,-2,0.062394142
124,-3,-2,-2,0.062394142
116,-3,-2,-2,0.062394142
104,-2,-2,-2,0.062394142
96,-2,-2,-2,0.062394142
98,-2,-1,-2,0.072388172
95,-2,-2,-2,0.072388172
88,-2,-3,-2,0.072388172
80,-2,-3,-2,0.072388172
74,-2,-2,-2,0.072388172
60,-2,-1,-2,0.072388172
41,-2,-2,-2,0.072388172
43,-2,-3,-2,0.082382917
48,-2,-1,-1,0.082382917
51,-2,-2,-2,0.082382917
45,-2,-2,-2,0.082382917
29,-2,-2,-2,0.082382917
15,-2,-2,-2,0.082382917
1,-2,6,-2,0.006626606
1,-2,6,-2,0.006626606
0,-2,6,-2,0.006626606
0,-2,6,-2,0.006626606
0,-2,6,-2,0.006626606
0,-2,9,-2,0.016426563
0,-2,9,-2,0.016426563
0,-2,9,1,0.016426563
0,-3,10,4,0.016426563
0,-2,9,7,0.016426563
1,-2,11,10,0.016426563
0,-2,12,14,0.026421309
0,-3,9,18,0.026421309
0,-2,8,14,0.026421309
-1,-2,8,13,0.026421309
0,-2,8,9,0.026421309
0,-2,10,5,0.026421309
0,-2,9,8,0.026421309
0,-2,6,6,0.026421309
0,-1,0,6,0.036416292
1,-2,0,7,0.036416292
0,-2,0,11,0.036416292
0,-3,0,11,0.036416292
0,-2,0,6,0.036416292
-1,-2,-1,6,0.036416292
0,-2,-1,6,0.036416292
0,-2,6,-2,0.000568151
0,-2,8,-3,0.000568151
0,-2,9,-2,0.000568151
0,-2,11,-2,0.010375261
0,-2,11,-2,0.010375261
0,-2,12,-2,0.010375261
0,-2,12,-2,0.010375261
0,-2,11,-2,0.020370722
0,-3,10,-2,0.020370722
1,-2,11,-3,0.020370722
1,-2,11,-2,0.020370722
0,-2,12,-2,0.020370722
0,-2,14,-2,0.020370722
0,-2,15,-2,0.020370722
0,-2,15,-3,0.020370722
0,-2,15,-2,0.030372858
0,-2,12,-2,0.030372858
0,-2,10,-2,0.030372858
0,-2,12,-3,0.030372858
0,-2,14,-3,0.030372858
0,-2,13,-2,0.030372858
0,-2,12,-3,0.040355682
0,-2,16,-2,0.040355682
1,-3,29,-3,0.040355682
1,-2,33,-3,0.040355682
0,-3,31,-2,0.040355682
0,-2,21,-2,0.040355682
0,-2,15,-3,0.040355682
1,-2,20,-2,0.050349712
0,-2,17,-3,0.050349712
0,-2,12,-3,0.050349712
0,-1,8,-2,0.050349712
0,-2,6,-3,0.050349712
0,-3,6,-3,0.050349712
0,-2,6,-3,0.050349712
0,-2,12,5,0.060341358
1,-2,13,11,0.060341358
0,-2,13,13,0.060341358
0,-2,11,16,0.060341358
0,-2,10,15,0.060341358
0,-2,12,13,0.060341358
0,-2,7,6,0.060341358
0,-2,-1,6,0.070340157
0,-2,-1,6,0.070340157
0,-2,-1,10,0.070340157
0,-2,-1,12,0.070340157
0,-2,-1,9,0.070340157
0,-2,-2,6,0.070340157
0,-2,6,-2,0.007335424
0,-2,8,-2,0.007335424
0,-3,12,-2,0.007335424
0,-2,16,-2,0.017116547
0,-3,22,-2,0.017116547
0,-2,29,-2,0.017116547
0,-3,39,-2,0.017116547
0,-2,46,-2,0.017116547
0,-1,50,-2,0.017116547
0,-2,51,-2,0.027108192
0,-2,49,-3,0.027108192
0,-2,53,-2,0.027108192
0,-2,58,-2,0.027108192
-1,-2,63,-2,0.027108192
-1,-2,64,-2,0.027108192
1,-2,67,-2,0.027108192
0,-2,77,-3,0.037103891
0,-2,83,-2,0.037103891
0,-2,88,-2,0.037103891
0,-2,86,-3,0.037103891
0,-2,85,-2,0.037103891
0,-2,83,-2,0.037103891
0,-2,80,-2,0.037103891
0,-2,79,-2,0.047097445
0,-2,75,-2,0.047097445
0,-2,74,-3,0.047097445
0,-2,73,-3,0.047097445
0,-2,71,-2,0.047097445
0,-2,66,-2,0.047097445
0,-2,65,-3,0.047097445
1,-2,63,-2,0.05709219
0,-2,57,-3,0.05709219
0,-1,44,-2,0.05709219
0,-2,21,-2,0.05709219
0,-2,6,-3,0.05709219
0,-2,6,-3,0.05709219
1,-2,7,-3,0.05709219
1,-2,9,-3,0.05709219
0,-2,12,0,0.067087173
1,-2,15,3,0.067087173
0,-3,19,8,0.067087173
0,-2,20,14,0.067087173
0,-3,22,19,0.067087173
-1,-2,22,23,0.067087173
0,-2,18,26,0.067087173
0,-2,20,27,0.077081919
0,-3,21,26,0.077081919
0,-3,19,23,0.077081919
0,-3,20,21,0.077081919
0,-1,19,15,0.077081919
0,-2,20,9,0.077081919
0,-2,19,9,0.077081919
0,-2,16,7,0.087076187
0,-3,12,3,0.087076187
0,-3,8,2,0.087076187
0,-2,2,6,0.087076187
0,-2,1,6,0.087076187
1,-2,6,-3,0.005231619
-1,-2,6,-3,0.005231619
-1,-2,6,-3,0.005231619
0,-3,6,-3,0.015140295
0,-2,8,-2,0.015140295
0,-2,10,1,0.015140295
0,-3,13,4,0.015140295
-1,-2,13,7,0.015140295
0,-2,16,11,0.015140295
0,-1,17,13,0.025131226
-1,-2,17,14,0.025131226
0,-1,16,14,0.025131226
0,-2,12,8,0.025131226
0,-3,8,4,0.025131226
0,-2,0,6,0.025131226
0,-2,0,6,0.025131226
0,-2,0,6,0.035126209
0,-2,-1,6,0.035126209
0,-2,-1,9,0.035126209
0,-3,-1,16,0.035126209
0,-2,-1,20,0.035126209
0,-2,-1,23,0.035126209
0,-2,-1,25,0.035126209
0,-3,-1,30,0.045120955
0,-3,-1,26,0.045120955
0,-2,-1,23,0.045120955
-1,-2,-1,21,0.045120955
0,-1,-1,17,0.045120955
0,-2,-1,12,0.045120955
0,-2,-1,7,0.045120955
0,-2,6,-2,0.003880501
0,-2,6,-2,0.003880501
0,-3,7,-2,0.003880501
0,-2,8,-2,0.013669014
0,-2,8,-2,0.013669014
0,-3,8,-2,0.013669014
1,-2,9,-2,0.013669014
0,-2,8,-2,0.013669014
0,-2,6,-2,0.013669014
0,-2,6,-1,0.023661613
0,-2,6,-3,0.023661613
0,-3,6,-2,0.023661613
0,-2,8,-2,0.023661613
1,-2,7,-2,0.023661613
-1,-2,6,-2,0.023661613
0,-2,6,-3,0.033657074
0,-2,6,-2,0.033657074
0,-2,6,-2,0.033657074
0,-3,10,2,0.033657074
0,-2,10,8,0.033657074
0,-2,9,15,0.033657074
0,-3,12,22,0.033657074
-1,-2,11,29,0.043650866
0,-2,13,36,0.043650866
0,-3,12,43,0.043650866
1,-2,18,51,0.043650866
0,-3,22,55,0.043650866
0,-2,20,55,0.043650866
1,-2,18,52,0.053647041
0,-2,14,44,0.053647041
0,-2,8,41,0.053647041
0,-2,3,49,0.053647041
0,-2,3,55,0.053647041
0,-1,3,57,0.053647041
0,-2,2,58,0.053647041
0,-2,2,52,0.053647041
0,-2,2,47,0.063642025
0,-2,2,39,0.063642025
0,-2,2,34,0.063642025
0,-2,3,29,0.063642025
-1,-2,2,31,0.063642025
0,-2,2,34,0.063642025
0,-2,2,38,0.063642025
0,-2,1,42,0.073637247
0,-2,2,47,0.073637247
0,-2,1,50,0.073637247
1,-2,1,45,0.073637247
0,-3,1,48,0.073637247
0,-2,2,58,0.073637247
0,-2,1,67,0.073637247
0,-2,1,71,0.083630562
0,-2,1,74,0.083630562
0,-2,1,78,0.083630562
0,-2,1,82,0.083630562
0,-2,0,85,0.083630562
1,-2,0,86,0.083630562
1,-2,1,89,0.083630562
0,-2,1,97,0.083630562
0,-2,1,106,0.093624353
0,-2,0,113,0.093624353
0,-2,0,119,0.093624353
0,-2,0,125,0.093624353
-1,-2,0,131,0.093624353
0,-3,0,136,0.093624353
0,-2,0,139,0.093624353
0,-2,0,143,0.103619576
0,-3,0,147,0.103619576
0,-2,0,149,0.103619576
0,-2,0,151,0.103619576
0,-2,0,151,0.103619576
0,-3,0,148,0.103619576
0,-2,0,147,0.103619576
0,-2,0,146,0.113613605
0,-2,0,143,0.113613605
1,-2,0,139,0.113613605
0,-3,0,133,0.113613605
1,-2,1,128,0.113613605
0,-2,0,123,0.113613605
1,-2,0,119,0.113613605
0,-3,0,116,0.123608351
0,-2,1,116,0.123608351
0,-2,0,117,0.123608351
0,-2,1,120,0.123608351
0,-3,1,122,0.123608351
0,-2,1,126,0.123608351
0,-2,1,132,0.123608351
0,-2,0,132,0.133603573
1,-2,0,123,0.133603573
0,-2,0,122,0.133603573
0,-2,1,121,0.133603573
0,-2,0,116,0.133603573
0,-2,0,108,0.133603573
0,-2,1,104,0.133603573
0,-3,1,99,0.143597603
0,-2,0,90,0.143597603
0,-1,0,78,0.143597603
0,-2,1,70,0.143597603
0,-2,1,67,0.143597603
0,-2,0,64,0.143597603
0,-2,0,61,0.143597603
0,-2,1,55,0.143597603
0,-2,0,46,0.15359211
0,-2,0,29,0.15359211
0,-2,0,16,0.15359211
0,-2,6,-1,0.002552986
0,-2,6,0,0.002552986
0,-2,6,0,0.002552986
0,-2,7,0,0.002552986
-1,-2,8,0,0.002552986
0,-3,8,0,0.012346983
0,-2,7,-1,0.012346983
0,-2,7,0,0.012346983
-1,-2,8,0,0.012346983
0,-3,9,0,0.012346983
0,-2,11,0,0.012346983
0,-2,9,-1,0.012346983
0,-3,8,-1,0.022328138
0,-2,13,0,0.022328138
0,-2,17,0,0.022328138
0,-2,19,0,0.022328138
0,-2,21,0,0.022328138
0,-2,24,0,0.022328138
0,-2,24,-1,0.022328138
0,-2,21,-1,0.032322884
0,-2,17,0,0.032322884
0,-2,11,-1,0.032322884
0,-2,11,-1,0.032322884
0,-2,13,-1,0.032322884
0,-3,11,-1,0.032322884
0,-3,8,-1,0.032322884
0,-2,6,-1,0.042316437
0,-2,8,-1,0.042316437
0,-2,8,-1,0.042316437
-1,-2,8,-2,0.042316437
0,-2,7,-2,0.042316437
0,-2,6,-1,0.042316437
0,-2,8,-1,0.042316437
0,-3,10,-1,0.042316437
0,-2,11,0,0.052311897
0,-2,8,3,0.052311897
0,-3,9,8,0.052311897
0,-2,10,14,0.052311897
0,-2,10,24,0.052311897
0,-2,12,32,0.052311897
0,-2,13,36,0.052311897
0,-2,12,36,0.062307358
0,-2,11,37,0.062307358
0,-2,13,40,0.062307358
0,-2,12,41,0.062307358
0,-2,6,39,0.062307358
0,-2,4,36,0.062307358
0,-2,3,35,0.062307358
0,-2,3,43,0.072301626
0,-2,2,52,0.072301626
0,-2,3,59,0.072301626
0,-2,3,64,0.072301626
0,-2,2,66,0.072301626
0,-2,2,63,0.072301626
0,-2,2,58,0.072301626
0,-2,2,61,0.082296371
-1,-2,2,63,0.082296371
0,-1,2,56,0.082296371
0,-2,2,47,0.082296371
0,-2,1,34,0.082296371
0,-2,2,14,0.082296371
-1,-2,-1,6,0.082296371
1,-2,-1,7,0.092289686
0,-2,0,10,0.092289686
0,-1,0,13,0.092289686
0,-2,0,15,0.092289686
0,-3,0,16,0.092289686
0,-2,-1,18,0.092289686
0,-2,0,19,0.092289686
0,-2,0,19,0.102285624
0,-3,0,18,0.102285624
0,-2,0,14,0.102285624
0,-2,-1,13,0.102285624
0,-2,-1,12,0.102285624
0,-2,-1,8,0.102285624
1,-2,6,-1,0.003049135
0,-2,9,0,0.005393028
1,-2,10,-1,0.008386135
1,-2,9,-1,0.010379076
0,-2,10,-1,0.01336956
0,-2,16,0,0.015364647
0,-2,23,-1,0.01736021
0,-2,21,0,0.019354343
0,-2,26,0,0.021349669
0,-2,29,-1,0.024368763
0,-2,25,-1,0.025337219
0,-2,20,-1,0.027332067
0,-2,15,0,0.028329134
-1,-2,13,-1,0.030323744
0,-2,12,-1,0.03132081
-1,-2,9,-1,0.03231883
0,-2,7,-1,0.034314156
0,-2,6,-2,0.035310268
0,-2,7,-1,0.03730607
0,-2,10,-2,0.038302183
0,-2,14,-1,0.040298223
0,-2,18,5,0.041370869
0,-2,20,11,0.041370869
0,-2,22,14,0.041370869
0,-2,16,19,0.041370869
0,-2,14,22,0.041370869
0,-2,16,24,0.041370869
0,-2,14,25,0.041370869
0,-2,17,27,0.041370869
0,-2,22,28,0.051365614
0,-2,24,31,0.051365614
0,-2,21,32,0.051365614
0,-3,19,28,0.051365614
0,-3,15,23,0.051365614
0,-3,12,16,0.051365614
0,-3,5,18,0.051365614
0,-2,4,17,0.061360121
0,-2,3,15,0.061360121
0,-2,3,14,0.061360121
0,-2,2,14,0.061360121
0,-2,3,11,0.061360121
0,-2,2,11,0.061360121
0,-2,2,12,0.061360121
0,-2,1,11,0.071354389
0,-3,1,10,0.071354389
0,-2,1,9,0.071354389
0,-2,1,9,0.071354389
0,-2,1,7,0.071354389
0,-1,0,6,0.071354389
0,-2,0,7,0.071354389
0,-2,0,8,0.071354389
0,-2,1,10,0.081349134
0,-2,0,9,0.081349134
0,-2,1,7,0.081349134
0,-2,0,7,0.081349134
0,-2,1,6,0.081349134
0,-2,0,6,0.081349134
0,-2,-1,6,0.09134388
0,-1,0,6,0.09134388
0,-2,0,6,0.09134388
0,-2,0,7,0.09134388
1,-2,-1,8,0.09134388
0,-2,0,7,0.09134388
0,-2,-1,7,0.09134388
0,-2,0,7,0.09134388
0,-2,0,9,0.101338863
1,-2,0,7,0.101338863
0,-2,-1,7,0.101338863
0,-2,6,-1,0.006594658
0,-2,7,-1,0.006594658
0,-2,8,-1,0.006594658
0,-2,9,-1,0.016365051
1,-2,10,-1,0.016365051
0,-2,11,-1,0.016365051
0,-2,12,-1,0.016365051
0,-2,13,-1,0.026357412
1,-2,15,-1,0.026357412
0,-2,17,-1,0.026357412
0,-2,18,-1,0.026357412
0,-2,22,-1,0.026357412
0,-2,25,0,0.026357412
0,-2,29,-1,0.026357412
0,-2,37,-1,0.036351681
0,-2,46,-1,0.036351681
0,-2,50,-1,0.036351681
1,-2,50,-1,0.036351681
0,-2,47,-1,0.036351681
0,-2,46,-1,0.036351681
0,-2,42,-1,0.036351681
0,-2,38,-1,0.046345711
0,-2,34,-1,0.046345711
0,-2,26,0,0.046345711
0,-2,20,-1,0.046345711
0,-3,18,-1,0.046345711
0,-2,22,-2,0.046345711
0,-2,22,-2,0.046345711
0,-2,20,-1,0.056340456
0,-2,16,-2,0.056340456
0,-2,16,-2,0.056340456
0,-2,14,-2,0.056340456
0,-2,13,-2,0.056340456
0,-3,10,-2,0.056340456
1,-2,9,-1,0.056340456
0,-1,9,4,0.066335201
0,-2,11,8,0.066335201
0,-3,13,13,0.066335201
-1,-2,12,19,0.066335201
0,-2,13,24,0.066335201
-1,-2,13,28,0.066335201
0,-2,15,31,0.066335201
0,-2,19,33,0.066335201
0,-2,22,34,0.07632947
0,-1,23,32,0.07632947
0,-2,20,30,0.07632947
0,-2,16,24,0.07632947
0,-2,12,16,0.07632947
0,-2,9,10,0.07632947
-1,-1,6,9,0.086325407
0,-2,6,18,0.086325407
